model,source,curve,x,y,threshold
LR,enron,pr,1.0,0.49354330708661415,1.7865984177734164e-05
LR,enron,pr,1.0,0.49362104268388723,1.8049857797222914e-05
LR,enron,pr,1.0,0.49369880277252676,1.8397868342393897e-05
LR,enron,pr,1.0,0.493776587364109,1.8453263900121456e-05
LR,enron,pr,1.0,0.49385439647021745,1.9188422713555467e-05
LR,enron,pr,1.0,0.49393223010244286,1.9303868962931065e-05
LR,enron,pr,1.0,0.49401008827238335,1.941663485484427e-05
LR,enron,pr,1.0,0.4940879709916443,1.9467070676284603e-05
LR,enron,pr,1.0,0.49416587827183855,1.9758959089969423e-05
LR,enron,pr,1.0,0.494243810124586,1.97811165652615e-05
LR,enron,pr,1.0,0.4943217665615142,2.0374929129072723e-05
LR,enron,pr,1.0,0.49439974759425775,2.0416167564513618e-05
LR,enron,pr,1.0,0.4944777532344588,2.0759715895095458e-05
LR,enron,pr,1.0,0.4945557834937668,2.100041287532001e-05
LR,enron,pr,1.0,0.4946338383838384,2.1054368121786684e-05
LR,enron,pr,1.0,0.4947119179163378,2.122168384989336e-05
LR,enron,pr,1.0,0.49479002210293654,2.1337231935343648e-05
LR,enron,pr,1.0,0.49486815095531345,2.165213425356923e-05
LR,enron,pr,1.0,0.49494630448515475,2.178028193604888e-05
LR,enron,pr,1.0,0.49502448270415417,2.1795545332310386e-05
LR,enron,pr,1.0,0.49510268562401266,2.2209748466984537e-05
LR,enron,pr,1.0,0.4951809132564386,2.224796393372817e-05
LR,enron,pr,1.0,0.4952591656131479,2.235033238650967e-05
LR,enron,pr,1.0,0.49541574454631676,2.249137247309655e-05
LR,enron,pr,1.0,0.49549407114624505,2.2752656492066758e-05
LR,enron,pr,1.0,0.49557242251739403,2.285926311211413e-05
LR,enron,pr,1.0,0.4956507986715167,2.299496807835297e-05
LR,enron,pr,1.0,0.4957291996203733,2.327698758185314e-05
LR,enron,pr,1.0,0.4958076253757317,2.3750064736196663e-05
LR,enron,pr,1.0,0.49588607594936707,2.3849049973306392e-05
LR,enron,pr,1.0,0.49596455135306217,2.3901660101307098e-05
LR,enron,pr,1.0,0.4960430515986072,2.4426081496254135e-05
LR,enron,pr,1.0,0.4961215766977996,2.5054692447179102e-05
LR,enron,pr,1.0,0.49620012666244456,2.519926045355068e-05
