model,source,curve,x,y,threshold
IFOREST,enron,pr,1.0,0.5092834262664611,0.0
IFOREST,enron,pr,1.0,0.5094496365524402,0.002119343801842165
IFOREST,enron,pr,1.0,0.5094798682609857,0.00252662146489009
IFOREST,enron,pr,1.0,0.5094949854608035,0.0025330230940886545
IFOREST,enron,pr,1.0,0.5095101035577579,0.0026102148637168155
IFOREST,enron,pr,1.0,0.5095554632322393,0.002703958447021222
IFOREST,enron,pr,1.0,0.5095705849185388,0.0035035201707427884
IFOREST,enron,pr,1.0,0.5095857075023742,0.0037054969248948876
IFOREST,enron,pr,1.0,0.5096008309838255,0.0037516526314916865
IFOREST,enron,pr,1.0,0.5096159553629727,0.003942285654452176
IFOREST,enron,pr,1.0,0.5098580675812103,0.004168502857703351
IFOREST,enron,pr,1.0,0.5098732072334234,0.004247830881241771
IFOREST,enron,pr,1.0,0.5098883477847725,0.004295691063137066
IFOREST,enron,pr,1.0,0.5099034892353378,0.004361044174983556
IFOREST,enron,pr,1.0,0.5099186315851992,0.0043702279346216405
IFOREST,enron,pr,1.0,0.5099337748344371,0.004733357381211027
IFOREST,enron,pr,1.0,0.5099489189831314,0.004930853113412878
IFOREST,enron,pr,1.0,0.50997920997921,0.005359037736900532
IFOREST,enron,pr,1.0,0.5099943568267545,0.005473958580789058
IFOREST,enron,pr,1.0,0.5100095045740762,0.005679765337639969
IFOREST,enron,pr,1.0,0.5100246532212552,0.005708576930942804
IFOREST,enron,pr,1.0,0.5100398027683717,0.005976086043551132
IFOREST,enron,pr,1.0,0.5100549532155058,0.005980983876292297
IFOREST,enron,pr,1.0,0.5100701045627376,0.006007530356847843
IFOREST,enron,pr,1.0,0.5100852568101476,0.0060673667702712646
IFOREST,enron,pr,1.0,0.5101004099578159,0.0065673142096038
IFOREST,enron,pr,1.0,0.5101155640058228,0.006846022130165978
IFOREST,enron,pr,1.0,0.5101307189542483,0.006866349455225529
IFOREST,enron,pr,1.0,0.510145874803173,0.006884514419900181
IFOREST,enron,pr,1.0,0.5101761892028405,0.0072100413368507265
IFOREST,enron,pr,1.0,0.5101913477537438,0.007452767552765859
IFOREST,enron,pr,1.0,0.5102065072054672,0.007657813797160845
IFOREST,enron,pr,1.0,0.5102519909663615,0.007704094452706662
IFOREST,enron,pr,1.0,0.5102671540221687,0.007938257005389839
IFOREST,enron,pr,1.0,0.5102823179791977,0.00802611804327647
IFOREST,enron,pr,1.0,0.5102974828375286,0.00823106779627942
IFOREST,enron,pr,1.0,0.510312648597242,0.00823621527640104
IFOREST,enron,pr,1.0,0.5103278152584183,0.008249605660640608
IFOREST,enron,pr,1.0,0.5103429828211378,0.008266551280925356
IFOREST,enron,pr,1.0,0.5103733206515277,0.00855783142803889
IFOREST,enron,pr,1.0,0.5103884909193591,0.008610943412895797
IFOREST,enron,pr,1.0,0.5104036620890553,0.008621003265128243
IFOREST,enron,pr,1.0,0.5104188341606968,0.008668101796579949
IFOREST,enron,pr,1.0,0.510449181010137,0.00869203387361887
IFOREST,enron,pr,1.0,0.5104643557880968,0.00871817829290609
IFOREST,enron,pr,1.0,0.5104795314683236,0.008786135613447982
IFOREST,enron,pr,1.0,0.5105098855359002,0.008947781326998173
IFOREST,enron,pr,1.0,0.5105250639234108,0.009008209330018519
IFOREST,enron,pr,1.0,0.5105402432135105,0.009049764361495837
IFOREST,enron,pr,1.0,0.5105554234062797,0.009370681754308118
IFOREST,enron,pr,1.0,0.5105706045017989,0.009379535857496938
IFOREST,enron,pr,1.0,0.5105857865001486,0.009398004288530552
IFOREST,enron,pr,1.0,0.5106009694014095,0.009530285974322133
IFOREST,enron,pr,1.0,0.5106161532056619,0.009681972670893007
IFOREST,enron,pr,1.0,0.5106313379129865,0.009726660188472333
IFOREST,enron,pr,1.0,0.510646523523464,0.00978830222067281
IFOREST,enron,pr,1.0,0.5106768974541994,0.009822769332434216
IFOREST,enron,pr,1.0,0.5106920857746186,0.009849875124323657
IFOREST,enron,pr,1.0,0.5107376561570494,0.009914344882427855
IFOREST,enron,pr,1.0,0.5107528480918528,0.010123287822602772
IFOREST,enron,pr,1.0,0.5107680409304539,0.010204838854170664
IFOREST,enron,pr,1.0,0.5107832346729333,0.010286164660572762
IFOREST,enron,pr,1.0,0.5107984293193717,0.010292283746327595
IFOREST,enron,pr,1.0,0.5108136248698497,0.010293549942244545
IFOREST,enron,pr,1.0,0.5108288213244482,0.010412455180994573
