model,source,curve,x,y,threshold
LR,combined,pr,1.0,0.4490555632152213,0.0002861742433264744
LR,combined,pr,1.0,0.44911748483177055,0.0002870858821173509
LR,combined,pr,1.0,0.4491794235277893,0.000293415176298306
LR,combined,pr,1.0,0.4492413793103448,0.00029518503071693643
LR,combined,pr,1.0,0.44930335218650846,0.00030986090894536994
LR,combined,pr,1.0,0.4493653421633554,0.0003206200969835999
LR,combined,pr,1.0,0.4494273492479647,0.0003225843241593217
LR,combined,pr,1.0,0.44948937344741924,0.0003301591980722274
LR,combined,pr,1.0,0.44955141476880606,0.0003376486889557221
LR,combined,pr,1.0,0.4496134732192159,0.0003395673752223313
LR,combined,pr,1.0,0.44967554880574345,0.00034074195270032855
LR,combined,pr,1.0,0.44973764153548745,0.0003426090223852155
LR,combined,pr,1.0,0.44979975141555034,0.0003434239588149266
LR,combined,pr,1.0,0.44986187845303865,0.00034360790395223875
LR,combined,pr,1.0,0.44992402265506287,0.0003450464392534354
LR,combined,pr,1.0,0.44998618402873725,0.00034641487253896216
LR,combined,pr,1.0,0.45004836258118003,0.0003475051222251081
LR,combined,pr,1.0,0.4501105583195135,0.0003481755409344692
LR,combined,pr,1.0,0.45017277125086386,0.0003484649297053906
LR,combined,pr,1.0,0.45023500138236106,0.0003679714331682179
LR,combined,pr,1.0,0.45029724872113924,0.0003715666272008039
LR,combined,pr,1.0,0.45035951327433627,0.00037390597947500556
LR,combined,pr,1.0,0.4504217950490942,0.0003748157076280012
LR,combined,pr,1.0,0.4504840940525588,0.00037579308657085197
LR,combined,pr,1.0,0.4505464102918799,0.000376150612114079
LR,combined,pr,1.0,0.4506087437742114,0.00037768140385893684
LR,combined,pr,1.0,0.45067109450671095,0.00038013947322999196
LR,combined,pr,1.0,0.4507334624965403,0.000382216125039918
LR,combined,pr,1.0,0.45079584775086506,0.0003864996890652302
LR,combined,pr,1.0,0.45085825027685494,0.0003875703721355304
LR,combined,pr,1.0,0.4509206700816835,0.00039686228983309806
LR,combined,pr,1.0,0.4509831071725284,0.0003970737162607458
LR,combined,pr,1.0,0.4510455615565711,0.000402099518399841
LR,combined,pr,1.0,0.45110803324099724,0.00040406755049157955
LR,combined,pr,1.0,0.45117052223299625,0.0004045372884820506
LR,combined,pr,1.0,0.4512330285397617,0.0004069357377222768
LR,combined,pr,1.0,0.45129555216849104,0.00041083710904298254
LR,combined,pr,1.0,0.4513580931263858,0.00041227731565113897
LR,combined,pr,1.0,0.4514206514206514,0.00042074170182344786
LR,combined,pr,1.0,0.45148322705849736,0.00042142528208671066
LR,combined,pr,1.0,0.4515458200471371,0.0004216284312113582
LR,combined,pr,1.0,0.4516084303937881,0.0004220300449881936
LR,combined,pr,1.0,0.4516710581056719,0.0004264685143697863
LR,combined,pr,1.0,0.4517337031900139,0.00042936922257538973
LR,combined,pr,1.0,0.4517963656540436,0.00043024423439625234
LR,combined,pr,1.0,0.45185904550499445,0.00043413844116113706
LR,combined,pr,1.0,0.45192174275010405,0.0004346190049472576
LR,combined,pr,1.0,0.4519844573966139,0.00043633516591084516
LR,combined,pr,1.0,0.4520471894517696,0.0004476254112224528
LR,combined,pr,1.0,0.45210993892282064,0.000447697226787125
LR,combined,pr,1.0,0.4521727058170207,0.0004489722759396034
LR,combined,pr,1.0,0.45223549014162734,0.00044921563106073827
LR,combined,pr,1.0,0.45229829190390225,0.00044955880598216075
LR,combined,pr,1.0,0.4523611111111111,0.00045441236167468793
LR,combined,pr,1.0,0.4524239477705237,0.0004545927076369997
LR,combined,pr,1.0,0.4524868018894137,0.00046229031227717376
LR,combined,pr,1.0,0.45254967347505903,0.00046320277997732233
LR,combined,pr,1.0,0.4526125625347415,0.00046332600258564515
LR,combined,pr,1.0,0.4526754690757471,0.0004679691416952205
LR,combined,pr,1.0,0.45273839310536557,0.0004767557552853147
LR,combined,pr,1.0,0.4528013346308911,0.00047816636487256996
LR,combined,pr,1.0,0.4528642936596218,0.0004841123213196834
LR,combined,pr,1.0,0.4529272701988597,0.0004867019852251116
LR,combined,pr,1.0,0.452990264255911,0.0004901253508159581
LR,combined,pr,1.0,0.45305327583808597,0.0004903862804816186
LR,combined,pr,1.0,0.45311630495269895,0.0004915154620129582
LR,combined,pr,1.0,0.4531793516070683,0.000493856541648698
LR,combined,pr,1.0,0.45324241580851654,0.0004948024924608938
LR,combined,pr,1.0,0.4533054975643702,0.0004978063403354363
LR,combined,pr,1.0,0.4533685968819599,0.0005092269794373769
LR,combined,pr,1.0,0.45343171376862035,0.0005093225759309496
LR,combined,pr,1.0,0.45349484823169034,0.000518635930299345
LR,combined,pr,1.0,0.45355800027851273,0.0005225923038952254
LR,combined,pr,1.0,0.45362116991643453,0.0005234483395338162
LR,combined,pr,1.0,0.4536843571528068,0.0005293963478834447
LR,combined,pr,1.0,0.45374756199498467,0.0005316862830666999
LR,combined,pr,1.0,0.4538107844503274,0.0005329055098089408
LR,combined,pr,1.0,0.45387402452619846,0.0005382893355603655
LR,combined,pr,1.0,0.45393728222996516,0.0005412827755555913
LR,combined,pr,1.0,0.45400055756899915,0.0005415126040341502
LR,combined,pr,1.0,0.45406385055067616,0.0005419896835157778
LR,combined,pr,1.0,0.4541271611823759,0.0005429980581651898
LR,combined,pr,1.0,0.4541904894714824,0.0005453155665362052
LR,combined,pr,1.0,0.45425383542538356,0.0005499363538270382
LR,combined,pr,1.0,0.4543171990514716,0.000551433488003991
LR,combined,pr,1.0,0.45438058035714285,0.0005584525198452209
LR,combined,pr,1.0,0.4544439793497977,0.0005612736583303898
LR,combined,pr,1.0,0.45450739603684065,0.0005664872202059084
LR,combined,pr,1.0,0.4546342825237298,0.0005801272163730324
LR,combined,pr,1.0,0.4546977523384057,0.0005810062386706311
LR,combined,pr,1.0,0.4547612398771293,0.0005810128261617084
LR,combined,pr,1.0,0.4548247451473258,0.0005826912507950899
LR,combined,pr,1.0,0.4548882681564246,0.0005841979605680697
LR,combined,pr,1.0,0.4549518089118592,0.0005893179702689529
LR,combined,pr,1.0,0.45501536742106735,0.0005905460353235642
LR,combined,pr,1.0,0.4550789436914908,0.0005910573930251199
LR,combined,pr,1.0,0.4551425377305757,0.0005932560094209363
LR,combined,pr,1.0,0.4552061495457722,0.0005988077699603997
LR,combined,pr,1.0,0.45526977914453454,0.0006039939338084187
LR,combined,pr,1.0,0.45533342653432124,0.000606118407497625
LR,combined,pr,1.0,0.45539709172259507,0.0006083530951926556
LR,combined,pr,1.0,0.45546077471682284,0.0006130761721663308
LR,combined,pr,1.0,0.4555244755244755,0.0006192308110015099
LR,combined,pr,1.0,0.45558819415302837,0.0006229183810897653
LR,combined,pr,1.0,0.45565193060996084,0.0006287630368167632
LR,combined,pr,1.0,0.4557156849027564,0.000632068181347658
LR,combined,pr,1.0,0.4557794570389029,0.0006321936256978087
LR,combined,pr,1.0,0.45584324702589224,0.0006360938602058092
LR,combined,pr,1.0,0.45590705487122063,0.0006422882843793198
LR,combined,pr,1.0,0.4559708805823883,0.0006450857068980714
LR,combined,pr,1.0,0.45603472416690005,0.0006490030809897542
LR,combined,pr,1.0,0.4560985856322644,0.0006505454329345467
LR,combined,pr,1.0,0.4561624649859944,0.0006544636772539415
LR,combined,pr,1.0,0.45622636223560725,0.000658333282033469
LR,combined,pr,1.0,0.45629027738862427,0.000665333961258541
LR,combined,pr,1.0,0.45635421045257113,0.0006669446202436612
LR,combined,pr,1.0,0.4564181614349776,0.0006748166815126871
LR,combined,pr,1.0,0.4564821303433777,0.0006773471796291669
LR,combined,pr,1.0,0.4565461171853098,0.0006817431645232361
LR,combined,pr,1.0,0.4566101219683163,0.0006896340984898394
LR,combined,pr,1.0,0.45667414469994394,0.000690146352026837
LR,combined,pr,1.0,0.45673818538774363,0.0006980608117396235
LR,combined,pr,1.0,0.45680224403927067,0.0007004296795747013
LR,combined,pr,1.0,0.45686632066208444,0.0007015835948747698
LR,combined,pr,1.0,0.4569304152637486,0.0007067733292307017
LR,combined,pr,1.0,0.4569945278518311,0.0007083425785553311
LR,combined,pr,1.0,0.45705865843390403,0.0007107244064421726
LR,combined,pr,1.0,0.4571228070175439,0.000718962237670704
LR,combined,pr,1.0,0.4571869736103313,0.0007195114697801724
LR,combined,pr,1.0,0.4572511582198512,0.0007257272323169338
LR,combined,pr,1.0,0.4573153608536928,0.0007278896608556588
LR,combined,pr,1.0,0.4573795815194495,0.0007385405106217525
LR,combined,pr,1.0,0.4574438202247191,0.0007431455391488608
LR,combined,pr,1.0,0.45750807697710355,0.000743682257909416
LR,combined,pr,1.0,0.4575723517842091,0.0007445275941438113
LR,combined,pr,1.0,0.4576366446536462,0.000745771618434439
LR,combined,pr,1.0,0.4577009555930298,0.0007520437382836445
LR,combined,pr,1.0,0.4577652846099789,0.0007527022958372265
LR,combined,pr,1.0,0.45782963171211694,0.0007529425946232061
LR,combined,pr,1.0,0.45789399690707155,0.0007558883190236041
LR,combined,pr,1.0,0.4579583802024747,0.0007580036921537068
LR,combined,pr,1.0,0.4580227816059626,0.0007580497771175863
LR,combined,pr,1.0,0.4580872011251758,0.0007590764634283576
LR,combined,pr,1.0,0.45815163876775916,0.0007745058201420278
LR,combined,pr,1.0,0.45821609454136186,0.0007874615220373047
LR,combined,pr,1.0,0.45828056845363724,0.0007879138699824255
LR,combined,pr,1.0,0.45834506051224316,0.0007926782282715099
LR,combined,pr,1.0,0.4584095707248417,0.0007985533403723743
LR,combined,pr,1.0,0.4584740990990991,0.0008003112633477282
LR,combined,pr,1.0,0.4585386456426862,0.000802316104018065
LR,combined,pr,1.0,0.45860321036327795,0.0008024371128410549
LR,combined,pr,1.0,0.4586677932685537,0.000802752505493539
LR,combined,pr,1.0,0.45873239436619717,0.0008089912713338236
LR,combined,pr,1.0,0.4587970136638963,0.0008156617850567916
LR,combined,pr,1.0,0.45886165116934347,0.0008210494708043301
LR,combined,pr,1.0,0.45892630689023534,0.000821461104120899
LR,combined,pr,1.0,0.4589909808342728,0.0008217182269640166
LR,combined,pr,1.0,0.4590556730091614,0.0008224948383030331
LR,combined,pr,1.0,0.45912038342261063,0.0008237655331910238
LR,combined,pr,1.0,0.4591851120823347,0.0008255197953296457
LR,combined,pr,1.0,0.45924985899605186,0.0008345527547634025
LR,combined,pr,1.0,0.459314624171485,0.0008370782931047489
LR,combined,pr,1.0,0.4593794076163611,0.0008381666156964323
LR,combined,pr,1.0,0.4594442093384116,0.000838229244142534
